source;target;weight
311;283;86.95
311;284;15.03
311;285;26.98
311;286;54.42
311;287;50.51
311;294;61.80
311;302;49.27
311;306;92.73
311;309;39.02
311;316;37.72
311;318;16.49
311;319;42.96
311;321;12.72
311;323;21.59
311;328;95.76
311;332;13.16
311;336;91.18
311;340;25.34
311;344;93.17
311;351;99.12
311;362;63.57
311;366;87.96
311;367;81.86
311;368;54.04
311;370;6.06
311;373;87.84
311;374;51.97
311;376;31.53
311;379;27.31
311;389;66.63
311;390;58.13
311;394;33.64
311;395;5.71
311;398;96.48
311;399;52.19
311;400;92.26
311;401;76.44
311;404;75.73
311;405;22.36
311;407;99.33
311;412;56.09
311;414;25.49
311;429;5.11
311;430;6.87
311;441;55.75
311;445;63.16
311;449;65.59
311;451;88.53
311;453;53.11
311;463;67.16
311;467;81.83
311;469;10.39
311;470;55.26
311;472;79.73
311;476;95.34
311;483;88.43
311;484;54.06
311;485;24.13
311;487;18.24
311;492;25.64
311;496;83.14
312;3;99.54
312;10;92.34
312;16;12.27
312;18;99.84
312;19;57.85
312;23;37.80
312;28;89.63
312;32;3.99
312;35;56.81
312;36;39.24
312;38;8.98
312;42;1.16
312;43;94.42
312;45;30.96
312;48;27.36
312;49;82.48
312;56;57.07
312;58;13.01
312;64;81.74
312;66;28.02
312;72;16.36
312;75;23.90
312;82;10.87
312;89;31.10
312;93;54.33
312;95;87.45
312;107;24.32
312;110;89.97
312;111;72.41
312;114;25.61
312;115;5.71
312;116;99.67
312;118;68.89
312;129;99.90
312;131;90.18
312;133;57.38
312;134;13.90
312;138;49.25
312;140;59.06
312;143;1.52
312;144;40.00
312;146;30.81
312;148;16.78
312;154;30.23
312;158;29.79
312;159;37.08
312;161;79.79
312;163;22.71
312;174;43.42
312;175;30.75
312;180;95.17
312;187;25.21
312;193;42.88
312;202;3.17
312;205;27.13
312;206;31.50
312;207;12.15
312;210;36.47
312;213;91.58
312;214;86.87
312;215;62.30
312;217;55.85
312;220;26.03
312;228;58.85
312;230;50.29
312;231;16.20
312;235;55.83
312;236;75.06
312;238;86.07
312;240;34.37
312;242;70.28
312;243;45.82
312;244;66.11
312;247;12.59
312;253;57.75
312;258;60.67
312;263;80.02
312;271;59.72
312;275;83.99
312;280;28.85
312;281;85.60
312;286;92.38
312;294;15.12
312;296;85.60
312;306;71.12
312;314;30.78
312;315;8.49
312;319;40.54
312;321;81.16
312;322;73.05
312;323;37.57
312;324;97.75
312;331;84.23
312;333;36.09
312;343;50.25
312;353;30.93
312;361;35.99
312;366;38.15
312;369;78.42
312;372;39.15
312;377;20.48
312;379;71.84
312;381;31.11
312;387;16.78
312;388;55.87
312;389;59.38
312;391;87.38
312;394;28.70
312;398;42.84
312;402;89.20
312;406;57.96
312;411;37.43
312;414;27.19
312;418;93.20
312;422;37.28
312;431;46.81
312;435;30.38
312;437;8.75
312;438;40.97
312;439;20.18
312;442;13.13
312;452;30.92
312;453;47.71
312;456;31.00
312;460;98.24
312;463;76.05
312;465;35.54
312;468;23.45
312;469;74.93
312;474;81.21
312;477;93.93
312;480;80.06
312;486;61.00
312;490;14.87
312;498;5.35
313;2;43.51
313;4;87.85
313;11;54.61
313;12;96.08
313;14;99.70
313;15;87.46
313;17;51.60
313;24;85.49
313;28;60.36
313;29;96.80
313;34;40.70
313;35;92.52
313;38;5.62
313;47;88.77
313;48;87.18
313;51;17.04
313;52;6.24
313;60;12.16
313;61;42.33
313;66;15.39
313;67;89.73
313;70;19.82
313;71;23.30
313;72;46.69
313;73;55.49
313;74;86.51
313;75;63.16
313;76;49.40
313;78;36.47
313;80;49.11
313;86;99.02
313;87;67.34
313;93;72.18
313;94;19.98
313;95;23.74
313;97;41.17
313;101;28.05
313;102;7.70
313;109;15.08
313;116;80.36
313;117;71.94
313;129;6.57
313;135;8.15
313;137;25.37
313;138;35.61
313;146;6.19
313;147;38.73
313;148;94.99
313;152;65.03
313;154;75.64
313;161;62.04
313;163;94.62
313;165;18.69
313;167;31.00
313;173;94.88
313;177;1.70
313;183;12.38
313;189;36.32
313;191;29.54
313;195;34.68
313;199;16.33
313;204;50.43
313;209;83.74
313;210;73.18
313;219;66.68
313;222;16.00
313;230;48.63
313;231;54.59
313;232;67.68
313;238;24.70
313;247;60.97
313;249;80.97
313;251;59.94
313;253;70.44
313;254;78.93
313;256;54.23
313;259;72.81
313;265;89.70
313;270;74.91
313;271;22.61
313;272;39.57
313;278;91.67
313;282;42.46
313;283;68.32
313;284;25.56
313;288;41.71
313;290;27.89
313;291;43.59
313;292;82.96
313;293;50.93
313;295;64.01
313;298;87.12
313;300;65.05
313;302;75.93
313;304;47.18
313;305;7.73
313;307;23.17
313;308;19.77
313;310;92.79
313;315;76.89
313;320;14.53
313;322;58.12
313;323;3.26
313;328;62.30
313;329;21.68
313;332;51.44
313;336;77.25
313;337;35.80
313;340;20.90
313;341;25.22
313;344;34.14
313;347;86.00
313;353;41.15
313;354;13.08
313;359;93.33
313;360;60.11
313;361;1.82
313;366;70.71
313;370;85.12
313;374;39.00
313;376;31.25
313;380;96.80
313;381;13.40
313;385;73.03
313;392;97.24
313;393;76.72
313;396;33.36
313;404;38.18
313;407;97.73
313;411;13.66
313;417;79.09
313;418;26.00
313;422;76.48
313;423;44.57
313;431;85.68
313;432;75.12
313;439;52.76
313;444;23.62
313;445;76.36
313;449;27.38
313;452;46.86
313;462;87.98
313;464;6.24
313;467;91.98
313;468;57.49
313;469;8.46
313;476;47.63
313;481;68.03
313;482;41.96
313;484;91.07
313;487;76.52
313;490;72.12
313;497;92.64
313;498;66.58
314;0;43.28
314;1;68.10
314;5;60.59
314;8;81.12
314;10;80.72
314;12;58.64
314;15;41.38
314;17;17.08
314;21;75.16
314;23;36.25
314;25;71.84
314;29;60.49
314;30;25.62
314;32;71.30
314;33;16.24
314;34;13.39
314;38;52.41
314;40;78.53
314;43;98.68
314;44;44.40
314;45;72.70
314;46;23.53
314;51;14.08
314;52;45.19
314;58;14.45
314;59;6.99
314;60;74.13
314;61;80.34
314;64;74.14
314;67;36.11
314;72;13.17
314;76;16.10
314;82;1.68
314;83;57.93
314;94;42.10
314;98;16.49
314;99;40.87
314;103;17.90
314;104;44.39
314;111;89.92
314;120;44.29
314;121;55.33
314;122;29.19
314;125;12.62
314;126;14.88
314;136;55.90
314;137;52.06
314;139;7.41
314;144;93.94
314;146;85.66
314;149;1.58
314;150;22.89
314;151;9.48
314;153;49.17
314;157;1.11
314;159;44.22
314;160;39.00
314;164;56.00
314;167;10.03
314;169;47.79
314;171;54.06
314;172;55.50
314;174;49.54
314;182;13.22
314;186;34.66
314;193;13.02
314;195;38.98
314;197;24.40
314;202;33.33
314;205;4.44
314;207;21.06
314;210;20.22
314;214;85.68
314;217;77.63
314;220;59.40
314;222;45.60
314;224;39.37
314;225;79.74
314;226;36.08
314;228;32.38
314;230;97.73
314;233;15.46
314;235;35.32
314;236;31.08
314;238;87.68
314;243;14.16
314;245;34.88
314;247;22.92
314;253;91.70
314;257;33.21
314;258;67.73
314;259;4.48
314;262;53.91
314;263;69.82
314;266;98.68
314;270;55.69
314;275;87.19
314;276;47.03
314;277;61.20
314;283;11.02
314;288;36.07
314;291;17.64
314;296;45.97
314;297;58.86
314;298;92.69
314;312;30.78
314;319;99.20
314;323;6.06
314;325;19.85
314;328;63.62
314;330;78.31
314;339;38.10
314;345;93.15
314;346;82.56
314;348;5.71
314;353;65.58
314;354;57.38
314;356;21.77
314;360;27.60
314;365;40.70
314;367;82.92
314;369;33.28
314;375;99.38
314;377;84.59
314;379;10.28
314;380;31.65
314;386;88.75
314;391;65.88
314;393;11.21
314;400;31.51
314;405;57.91
314;408;61.47
314;409;93.79
314;413;88.54
314;414;93.73
314;415;59.64
314;420;2.36
314;423;92.87
314;426;11.89
314;427;84.27
314;429;22.47
314;433;37.14
314;434;64.62
314;435;33.76
314;436;4.90
314;437;26.16
314;439;51.48
314;443;31.34
314;445;20.53
314;448;45.18
314;449;47.49
314;451;79.48
314;456;43.79
314;465;37.06
314;469;53.24
314;470;14.72
314;471;88.57
314;474;58.60
314;475;20.33
314;476;18.80
314;479;52.99
314;481;55.68
314;484;60.73
314;492;60.81
314;494;34.01
314;496;55.76
314;497;25.15
314;499;36.65
315;0;56.12
315;1;42.27
315;2;75.28
315;3;25.08
315;4;47.21
315;5;67.84
315;6;76.17
315;7;24.60
315;9;23.43
315;14;13.25
315;21;6.05
315;23;87.23
315;26;41.23
315;28;80.21
315;42;39.56
315;45;43.95
315;49;8.87
315;50;98.09
315;51;68.36
315;59;92.00
315;60;73.22
315;63;27.40
315;67;80.84
315;68;91.95
315;74;96.85
315;76;83.75
315;78;85.53
315;82;35.47
315;85;38.20
315;88;14.57
315;89;96.36
315;95;13.08
315;98;27.97
315;100;48.58
315;102;16.22
315;103;5.66
315;104;42.53
315;105;80.65
315;107;40.65
315;110;83.78
315;118;87.30
315;119;40.64
315;127;54.42
315;128;52.75
315;131;3.84
315;134;21.14
315;135;71.68
315;138;83.78
315;139;63.39
315;140;89.85
315;143;42.07
315;144;58.14
315;145;73.61
315;152;88.61
315;155;4.72
315;157;6.60
315;159;31.51
315;163;88.43
315;164;87.85
315;165;94.60
315;167;87.98
315;172;42.48
315;173;47.10
315;176;17.23
315;198;16.44
315;199;72.34
315;200;42.11
315;201;2.42
315;202;31.47
315;203;99.50
315;206;62.45
315;208;85.98
315;209;90.10
315;216;4.00
315;217;79.05
315;218;31.56
315;220;87.70
315;221;39.75
315;223;17.18
315;227;99.81
315;230;13.40
315;231;49.62
315;234;51.78
315;245;87.13
315;249;45.11
315;250;56.77
315;252;70.79
315;256;85.12
315;257;77.24
315;260;76.90
315;265;51.13
315;266;95.02
315;267;30.84
315;271;81.71
315;274;61.11
315;278;97.09
315;279;52.13
315;288;66.79
315;291;12.48
315;292;73.82
315;293;82.42
315;294;81.20
315;299;11.45
315;300;80.82
315;303;61.59
315;305;33.34
315;307;69.10
315;312;8.49
315;313;76.89
315;318;49.63
315;322;21.17
315;323;52.29
315;325;37.56
315;332;67.96
315;335;25.87
315;337;20.60
315;339;85.25
315;340;41.22
315;348;74.67
315;349;13.04
315;352;62.71
315;358;32.57
315;359;85.50
315;364;71.26
315;367;67.77
315;368;54.44
315;371;54.36
315;373;64.83
315;374;68.47
315;376;15.87
315;381;24.68
315;382;10.87
315;384;97.11
315;389;21.38
315;394;98.82
315;395;89.87
315;396;96.32
315;398;32.53
315;400;97.58
315;401;69.45
315;402;70.92
315;406;79.54
315;407;14.62
315;410;59.73
315;412;31.77
315;413;29.73
315;414;64.50
315;417;70.78
315;418;59.41
315;421;86.15
315;429;21.16
315;432;35.81
315;435;51.50
315;436;20.12
315;437;61.15
315;440;71.42
315;442;86.23
315;449;11.53
315;452;47.70
315;460;7.22
315;461;2.55
315;462;15.97
315;463;77.90
315;464;19.35
315;467;17.24
315;468;68.41
315;474;77.93
315;477;23.62
315;479;14.27
315;480;1.62
315;483;79.36
315;486;59.61
315;493;1.64
315;495;91.90
316;0;51.28
316;2;78.67
316;7;40.80
316;8;49.58
316;15;58.46
316;19;96.99
316;22;91.53
316;23;54.10
316;34;43.81
316;41;86.60
316;47;19.57
316;48;49.44
316;51;83.15
316;52;33.07
316;56;69.50
316;57;56.53
316;62;92.16
316;63;68.02
316;68;62.11
316;71;94.10
316;72;79.38
316;75;13.21
316;81;28.39
316;84;13.65
316;87;73.31
316;90;6.28
316;106;33.38
316;107;51.64
316;111;9.75
316;112;20.18
316;116;88.77
316;119;23.73
316;120;96.87
316;122;4.41
316;130;69.22
316;135;41.02
316;136;47.86
316;137;88.09
316;139;50.23
316;141;12.09
316;152;63.77
316;153;22.75
316;156;81.58
316;159;66.90
316;164;91.06
316;170;53.73
316;172;36.46
316;174;79.42
316;175;63.12
316;181;46.83
316;184;93.77
316;185;77.30
316;191;9.32
316;194;72.09
316;197;71.71
316;198;20.44
316;201;26.68
316;210;58.56
316;211;60.81
316;212;91.16
316;213;69.81
316;215;35.66
316;218;88.00
316;219;28.16
316;222;97.74
316;223;89.64
316;225;25.96
316;231;93.24
316;233;21.27
316;241;20.17
316;244;49.59
316;246;2.51
316;250;59.22
316;251;56.96
316;252;65.58
316;258;62.64
316;262;42.29
316;263;81.02
316;264;15.61
316;267;81.49
316;273;16.55
316;283;48.39
316;284;37.55
316;288;71.37
316;289;98.86
316;294;79.38
316;295;29.76
316;299;33.55
316;301;48.78
316;302;10.06
316;304;28.00
316;306;47.72
316;311;37.72
316;321;75.26
316;323;73.26
316;325;84.12
316;331;46.14
316;336;91.49
316;337;46.06
316;339;48.27
316;344;11.59
316;345;79.89
316;346;45.50
316;347;27.38
316;348;82.59
316;349;72.00
316;352;10.37
316;360;20.16
316;369;52.44
316;374;45.84
316;375;51.31
316;376;62.67
316;379;31.36
316;384;77.87
316;388;69.75
316;389;96.21
316;390;90.59
316;391;30.60
316;399;18.08
316;401;88.63
316;403;73.80
316;405;15.73
316;414;81.90
316;416;32.27
316;420;49.46
316;421;9.21
316;426;34.69
316;427;38.70
316;430;55.32
316;431;10.01
316;441;25.83
316;444;95.99
316;446;16.93
316;459;62.35
316;460;32.87
316;469;34.44
316;470;1.18
316;484;42.72
316;487;82.61
316;488;28.49
316;489;6.49
316;490;11.48
316;493;6.55
316;495;8.11
316;499;66.12
317;0;23.09
317;1;4.65
317;4;11.88
317;6;69.85
317;7;41.71
317;9;34.40
317;14;73.05
317;16;90.59
317;20;34.22
317;22;55.39
317;24;63.29
317;32;89.45
317;33;21.78
317;35;83.31
317;38;19.78
317;39;38.51
317;41;41.94
317;45;39.05
317;47;77.12
317;48;71.10
317;58;44.57
317;61;71.59
317;62;89.10
317;63;35.62
317;70;5.30
317;72;31.64
317;73;15.77
317;76;88.09
317;80;2.15
317;82;76.60
317;84;46.66
317;85;40.25
317;86;57.87
317;87;13.07
317;95;6.82
317;97;86.85
317;102;95.91
317;104;56.66
317;107;88.29
317;108;61.36
317;110;29.14
317;112;86.40
317;117;3.22
317;121;26.75
317;122;87.25
317;132;95.62
317;135;80.40
317;136;76.64
317;139;17.18
317;141;56.94
317;142;95.16
317;145;62.83
317;156;91.30
317;164;5.42
317;167;59.46
317;170;77.89
317;178;95.34
317;181;85.06
317;187;85.81
317;190;4.47
317;192;54.99
317;194;78.95
317;200;82.26
317;204;17.88
317;212;23.05
317;213;13.51
317;216;85.25
317;217;85.33
317;221;2.45
317;229;74.16
317;230;49.39
317;231;50.11
317;232;53.04
317;237;49.38
317;243;94.10
317;246;29.55
317;252;96.15
317;255;3.04
317;256;84.63
317;259;6.96
317;263;17.57
317;266;65.32
317;269;52.40
317;272;7.00
317;275;42.37
317;276;37.61
317;277;31.50
317;293;63.64
317;294;25.39
317;298;37.27
317;300;73.87
317;307;71.16
317;318;97.35
317;321;25.76
317;326;19.21
317;327;29.61
317;334;24.96
317;337;42.59
317;339;20.35
317;340;25.62
317;341;4.98
317;348;93.45
317;351;25.00
317;357;21.01
317;363;80.59
317;367;31.11
317;374;78.23
317;391;16.84
317;392;46.69
317;394;68.38
317;395;90.20
317;409;86.22
317;413;35.88
317;419;86.36
317;420;19.21
317;422;44.95
317;426;90.47
317;427;9.18
317;430;92.40
317;432;15.41
317;434;66.40
317;439;26.12
317;445;94.35
317;447;5.30
317;450;89.89
317;452;39.95
317;463;8.74
317;464;4.24
317;474;16.65
317;482;10.31
317;486;49.38
317;492;27.95
317;494;64.28
317;498;35.53
318;1;7.43
318;2;41.43
318;3;64.81
318;5;26.22
318;6;31.97
318;10;45.94
318;11;40.30
318;13;76.62
318;16;70.31
318;19;61.14
318;20;94.91
318;21;84.34
318;22;92.20
318;25;61.12
318;26;72.18
318;29;63.16
318;31;16.29
318;35;82.17
318;40;77.47
318;41;41.37
318;44;20.47
318;45;23.02
318;46;86.25
318;47;27.12
318;51;96.76
318;52;29.57
318;57;66.59
318;63;49.42
318;64;33.32
318;65;75.13
318;67;71.77
318;68;41.01
318;70;8.19
318;75;66.77
318;76;57.54
318;81;54.60
318;84;32.66
318;89;75.99
318;90;94.86
318;93;61.12
318;95;6.68
318;97;91.47
318;100;13.45
318;102;73.60
318;104;84.38
318;108;16.91
318;110;37.04
318;113;79.53
318;114;49.78
318;117;29.25
318;119;91.05
318;120;59.13
318;123;26.99
318;124;90.26
318;127;76.04
318;129;72.83
318;130;84.69
318;131;71.74
318;133;96.57
318;135;42.22
318;136;6.58
318;138;57.04
318;141;99.09
318;151;77.57
318;153;5.17
318;155;50.45
318;156;46.42
318;163;74.49
318;165;93.32
318;173;63.98
318;174;81.75
318;180;63.77
318;183;51.75
318;189;56.28
318;192;92.13
318;193;98.90
318;194;68.07
318;196;75.33
318;197;76.24
318;203;3.82
318;205;10.99
318;212;11.12
318;215;7.73
318;216;32.61
318;217;38.69
318;218;17.96
318;223;2.68
318;229;58.77
318;232;74.48
318;233;73.98
318;238;94.41
318;239;96.27
318;240;77.62
318;244;56.73
318;245;81.55
318;247;68.63
318;249;79.73
318;251;39.93
318;253;5.35
318;255;54.24
318;257;60.71
318;258;2.77
318;259;69.17
318;260;18.96
318;262;40.03
318;267;40.21
318;270;45.12
318;273;66.52
318;274;63.78
318;288;92.64
318;292;81.23
318;293;61.77
318;306;10.39
318;307;92.59
318;308;57.47
318;311;16.49
318;315;49.63
318;317;97.35
318;326;81.59
318;329;21.90
318;335;77.89
318;338;95.59
318;343;73.71
318;347;57.39
318;349;58.25
318;351;79.63
318;352;11.71
318;355;82.19
318;360;3.31
318;361;24.14
318;365;81.97
318;369;48.17
318;371;42.49
318;380;67.67
318;390;73.12
318;392;52.47
318;394;22.71
318;396;45.32
318;399;89.11
318;401;53.19
318;407;38.83
318;414;61.99
318;417;72.79
318;418;31.79
318;421;47.55
318;422;20.66
318;424;79.68
318;428;65.43
318;429;67.51
318;430;88.25
318;435;22.86
318;436;35.70
318;445;83.74
318;450;41.16
318;451;3.58
318;453;25.45
318;455;47.28
318;456;44.38
318;457;27.48
318;461;96.88
318;465;34.37
318;466;85.88
318;469;47.20
318;473;83.60
318;475;21.13
318;478;3.57
318;481;67.60
318;485;54.31
318;486;2.39
318;487;3.60
318;490;30.16
318;496;97.17
318;497;38.73
318;498;26.40
319;1;92.20
319;12;97.02
319;13;34.31
319;20;66.37
319;28;15.96
319;32;55.83
319;33;3.35
319;34;82.66
319;35;28.51
319;45;16.31
319;57;32.66
319;59;1.77
319;61;57.10
319;68;82.18
319;70;19.87
319;74;61.05
319;79;87.55
319;86;61.48
319;87;4.69
319;92;11.95
319;93;43.11
319;99;37.32
319;100;5.29
319;103;6.68
319;107;92.43
319;108;79.72
319;117;50.46
319;119;50.13
319;121;94.71
319;123;22.54
319;126;93.87
319;134;1.58
319;136;77.08
319;141;1.32
319;142;5.56
319;144;15.73
319;146;54.55
319;147;39.03
319;149;64.78
319;150;34.21
319;152;9.77
319;155;57.99
319;157;13.35
319;159;57.90
319;162;89.36
319;168;50.21
319;172;48.43
319;173;93.62
319;174;70.12
319;176;67.86
319;178;27.57
319;191;40.21
319;192;73.75
319;193;82.86
319;198;94.96
319;199;55.10
319;201;44.89
319;202;71.29
319;213;69.23
319;214;23.91
319;219;15.17
319;221;15.62
319;222;28.48
319;224;61.96
319;227;34.28
319;229;56.01
319;232;56.03
319;233;83.15
319;234;22.82
319;240;17.45
319;241;12.34
319;243;12.83
319;245;34.36
319;248;84.71
319;250;13.95
319;253;82.55
319;255;45.99
319;256;86.99
319;257;24.89
319;264;51.66
319;266;28.04
319;269;47.64
319;273;16.51
319;277;12.10
319;282;11.79
319;286;81.17
319;287;43.76
319;293;57.04
319;295;89.43
319;297;97.82
319;301;88.86
319;302;14.42
319;303;99.52
319;311;42.96
319;312;40.54
319;314;99.20
319;321;1.57
319;323;27.89
319;324;86.38
319;325;52.07
319;328;22.13
319;329;99.37
319;332;60.18
319;333;40.71
319;335;5.61
319;338;49.62
319;339;74.91
319;341;86.59
319;344;95.31
319;345;16.11
319;346;39.54
319;349;16.03
319;350;6.33
319;351;41.72
319;353;21.27
319;354;19.28
319;359;53.00
319;360;14.65
319;370;98.43
319;371;89.08
319;376;44.37
319;379;10.97
319;388;50.84
319;391;93.81
319;392;88.47
319;399;97.83
319;402;9.36
319;404;97.61
319;405;8.92
319;410;68.90
319;411;38.58
319;412;30.46
319;419;63.08
319;420;64.78
319;421;26.27
319;422;99.19
319;424;85.29
319;425;91.06
319;428;19.36
319;430;98.95
319;431;63.47
319;434;37.75
319;435;25.83
319;437;61.77
319;439;44.99
319;441;68.69
319;442;69.70
319;443;37.43
319;445;16.82
319;446;46.23
319;447;65.99
319;452;2.16
319;457;60.76
319;459;46.75
319;462;15.64
319;465;59.21
319;466;94.30
319;467;1.16
319;472;76.25
319;475;29.60
319;476;76.07
319;478;53.51
319;479;97.50
319;480;48.14
319;481;25.93
319;491;99.19
319;496;18.60
320;6;6.25
320;11;26.70
320;12;56.68
320;16;8.76
320;20;38.95
320;26;70.75
320;28;47.85
320;29;47.73
320;36;17.34
320;42;88.98
320;44;81.85
320;46;16.32
320;47;4.10
320;51;56.08
320;52;88.94
320;54;47.96
320;58;20.95
320;69;80.94
320;71;34.02
320;75;93.43
320;77;43.01
320;84;66.70
320;92;9.50
320;93;32.46
320;94;29.84
320;101;80.06
320;107;44.43
320;108;69.62
320;110;52.26
320;111;96.09
320;118;2.70
320;119;28.56
320;128;5.53
320;130;46.32
320;134;36.88
320;135;21.96
320;136;13.51
320;146;36.03
320;152;17.61
320;154;59.61
320;157;45.47
320;161;80.08
320;162;82.07
320;166;95.07
320;169;66.01
320;171;33.05
320;173;72.58
320;183;50.84
320;191;55.99
320;193;69.93
320;194;77.34
320;197;58.93
320;199;69.23
320;200;12.47
320;202;88.86
320;207;11.44
320;208;18.80
320;211;44.32
320;212;32.73
320;221;10.11
320;228;87.71
320;232;16.98
320;233;71.85
320;238;26.52
320;241;21.21
320;243;56.27
320;244;32.28
320;249;79.10
320;250;52.61
320;252;30.29
320;253;70.80
320;257;60.01
320;263;77.93
320;264;95.83
320;265;33.63
320;269;55.22
320;271;32.66
320;272;90.81
320;275;53.80
320;276;87.49
320;278;75.80
320;279;25.70
320;280;93.20
320;281;27.04
320;283;52.26
320;285;77.22
320;287;77.96
320;291;28.25
320;293;75.87
320;294;43.47
320;295;23.00
320;297;59.43
320;298;28.67
320;308;31.95
320;313;14.53
320;322;2.41
320;324;25.82
320;326;99.19
320;328;79.03
320;331;81.91
320;332;24.22
320;333;3.72
320;334;36.62
320;336;9.88
320;343;28.58
320;345;59.49
320;346;65.06
320;351;72.39
320;352;6.15
320;364;90.88
320;367;26.35
320;368;79.87
320;369;24.84
320;372;92.17
320;373;37.63
320;374;70.68
320;376;74.04
320;378;62.09
320;380;32.62
320;381;49.42
320;384;28.44
320;388;73.45
320;392;36.94
320;395;88.98
320;404;87.66
320;405;61.02
320;415;93.77
320;417;31.66
320;418;12.13
320;420;96.35
320;422;28.75
320;423;5.53
320;425;10.42
320;428;28.78
320;432;71.53
320;435;89.28
320;436;59.17
320;440;29.84
320;441;87.70
320;442;65.83
320;446;69.17
320;449;7.90
320;451;67.53
320;453;7.81
320;455;92.52
320;456;59.96
320;462;9.93
320;465;75.46
320;469;65.03
320;484;22.53
320;487;2.79
320;490;49.24
320;491;20.70
320;495;63.47
321;2;76.56
321;4;44.58
321;5;36.32
321;7;2.45
321;8;49.83
321;13;40.37
321;14;72.72
321;19;42.79
321;20;63.87
321;27;96.14
321;31;23.36
321;34;86.25
321;37;85.50
321;44;98.78
321;50;24.53
321;58;47.72
321;68;43.68
321;72;14.84
321;82;10.86
321;84;66.11
321;85;6.92
321;86;64.78
321;87;66.45
321;92;62.44
321;93;24.32
321;94;70.79
321;97;35.79
321;104;29.67
321;109;22.47
321;110;7.65
321;118;97.46
321;119;22.44
321;122;99.35
321;124;38.63
321;127;98.33
321;128;23.38
321;129;46.39
321;133;25.33
321;134;92.32
321;135;10.62
321;136;36.46
321;139;84.03
321;145;81.54
321;149;2.53
321;153;21.51
321;155;2.52
321;162;79.93
321;163;2.40
321;174;99.13
321;175;7.49
321;182;64.37
321;184;55.87
321;185;48.91
321;192;33.49
321;193;78.79
321;195;51.54
321;197;93.39
321;198;98.19
321;199;60.52
321;201;32.73
321;207;46.83
321;209;99.34
321;211;12.53
321;217;14.25
321;219;33.52
321;220;74.72
321;223;44.72
321;225;3.19
321;226;54.31
321;227;61.07
321;229;64.01
321;230;29.66
321;233;29.29
321;236;32.57
321;239;69.03
321;247;98.61
321;251;90.24
321;257;44.52
321;265;2.70
321;268;18.96
321;269;74.44
321;272;32.99
321;279;60.30
321;281;11.99
321;285;1.68
321;287;79.62
321;289;82.30
321;290;69.76
321;291;21.74
321;297;27.52
321;300;38.78
321;303;56.01
321;304;6.05
321;306;58.46
321;308;36.38
321;310;71.88
321;311;12.72
321;312;81.16
321;316;75.26
321;317;25.76
321;319;1.57
321;323;30.59
321;325;89.24
321;327;24.90
321;330;93.80
321;336;87.61
321;337;81.57
321;338;5.33
321;339;27.40
321;344;8.09
321;345;39.87
321;346;78.34
321;350;53.35
321;351;12.44
321;355;51.61
321;356;35.60
321;363;73.30
321;366;34.08
321;368;15.39
321;372;25.87
321;375;41.44
321;378;51.89
321;381;91.41
321;383;90.68
321;384;26.39
321;393;71.50
321;395;66.26
321;398;77.03
321;400;30.87
321;408;83.68
321;414;47.13
321;415;69.08
321;419;70.34
321;422;60.94
321;423;43.08
321;430;96.61
321;433;55.41
321;434;82.31
321;437;90.32
321;438;64.73
321;439;84.75
321;446;42.12
321;447;84.44
321;449;78.45
321;450;8.81
321;451;65.84
321;463;45.20
321;467;87.74
321;470;72.69
321;471;30.74
321;473;46.77
321;474;69.29
321;496;16.77
321;497;48.26
321;498;2.10
322;5;30.27
322;7;2.11
322;8;80.61
322;11;49.83
322;27;64.78
322;28;13.90
322;33;43.37
322;34;3.11
322;35;1.15
322;37;68.00
322;38;74.02
322;43;29.43
322;57;82.80
322;58;33.59
322;68;88.61
322;70;9.11
322;73;4.07
322;79;44.18
322;82;15.14
322;86;31.32
322;97;9.70
322;100;67.44
322;101;43.84
322;105;16.25
322;106;7.41
322;110;7.55
322;117;88.34
322;121;60.52
322;122;39.71
322;126;57.35
322;128;18.26
322;134;10.13
322;141;66.98
322;143;14.98
322;146;40.80
322;149;2.81
322;154;91.37
322;155;92.21
322;159;83.34
322;163;18.93
322;166;55.12
322;167;72.88
322;168;84.09
322;170;31.58
322;172;39.88
322;176;67.44
322;177;86.54
322;184;29.16
322;186;21.16
322;189;33.42
322;191;59.14
322;200;26.90
322;202;66.73
322;204;65.34
322;205;87.09
322;207;80.23
322;211;38.64
322;212;56.07
322;216;31.09
322;222;88.11
322;225;42.45
322;229;61.03
322;230;40.89
322;232;26.51
322;235;68.34
322;236;52.53
322;240;62.53
322;242;89.11
322;243;48.21
322;247;37.70
322;255;89.33
322;262;58.72
322;266;3.41
322;268;77.35
322;269;73.83
322;270;44.12
322;279;91.98
322;280;39.47
322;283;42.02
322;287;27.55
322;288;73.03
322;294;7.35
322;297;13.23
322;300;51.73
322;301;20.16
322;309;59.02
322;312;73.05
322;313;58.12
322;315;21.17
322;320;2.41
322;331;40.04
322;334;55.71
322;336;11.95
322;337;47.72
322;338;45.77
322;340;14.39
322;347;95.60
322;348;91.45
322;359;87.30
322;364;98.81
322;365;12.66
322;368;6.37
322;369;44.47
322;375;21.64
322;377;25.53
322;380;95.22
322;381;19.84
322;382;99.17
322;384;98.12
322;387;85.41
322;388;60.81
322;389;60.64
322;391;30.46
322;396;93.18
322;398;87.45
322;400;12.73
322;401;30.83
322;402;79.96
322;403;21.27
322;407;53.80
322;409;2.40
322;411;49.38
322;413;57.74
322;414;15.91
322;416;70.56
322;424;35.84
322;431;89.38
322;432;65.44
